Year,Season,Month,SACmax_mo,OUTmax_mo,SJRmean_mo,EXPORTmean_mo,SAC_mean_var_m,OUT_mean_var_m,SAC_max_var_m,OUT_max_var_m,lag_SACmean_mo,lag_OUTmean_mo,lag_SJRmean_mo,lag_EXPORTmean_mo,SACmax_s,OUTmax_s,SAC_mean_var_s,OUT_mean_var_s,SAC_max_var_s,OUT_max_var_s,SACmax_sm,OUTmax_sm,SAC_max_var_sm,OUT_max_var_sm,year_month
1987,Spring,6,11500,5142,1990,5296.866666666667,2051,1977.7,5220,2903,9996.129032258064,4845.032258064516,2177.7419354838707,5419.645161290323,13500,7886,1998.3516483516485,2139.4285714285716,5220,5348,11826.333333333334,6212.233333333334,2051,2403.733333333333,1987-06-01
1987,Summer,7,16000,4689,1631.9354838709678,9057.322580645161,1254.516129032258,1502.0967741935483,4790,2443,10067.333333333334,3382.1666666666665,1990,5296.866666666667,16400,4689,1338.0434782608695,1731.195652173913,4790,5155,15141.935483870968,3723.8387096774195,1427,2034.2,1987-07-01
1987,Summer,8,16400,4181,1626.774193548387,9878.774193548386,1335.483870967742,1667.0645161290322,2700,2582,15141.935483870968,3723.8387096774195,1631.9354838709678,9057.322580645161,16400,4689,1338.0434782608695,1731.195652173913,4790,5155,15141.935483870968,3723.8387096774195,1427,2034.2,1987-08-01
1987,Summer,9,13300,3719,1596.6666666666667,9122.766666666666,1427,2034.2,2800,5155,14438.709677419354,2772.1290322580644,1626.774193548387,9878.774193548386,16400,4689,1338.0434782608695,1731.195652173913,4790,5155,15141.935483870968,3723.8387096774195,1427,2034.2,1987-09-01
1987,Winter,1,20400,22121,2305.1612903225805,6251.903225806452,3941.935483870968,7233.677419354839,8400,16286,NA,NA,NA,NA,38000,43422,8741.111111111111,14882.822222222223,21600,39504,21577.41935483871,22915.967741935485,12554.838709677419,19477.8064516129,1987-01-01
1987,Winter,2,33600,43422,2136.0714285714284,6845.357142857143,9832.142857142857,18264.214285714286,21600,37627,13170.967741935483,10818.161290322581,2305.1612903225805,6251.903225806452,38000,43422,8741.111111111111,14882.822222222223,21600,39504,21577.41935483871,22915.967741935485,12554.838709677419,19477.8064516129,1987-02-01
1987,Winter,3,38000,43268,3414.516129032258,5600.225806451613,12554.838709677419,19477.8064516129,21600,39504,17403.571428571428,16859.14285714286,2136.0714285714284,6845.357142857143,38000,43422,8741.111111111111,14882.822222222223,21600,39504,21577.41935483871,22915.967741935485,12554.838709677419,19477.8064516129,1987-03-01
1988,Autumn,10,11900,4919,1126.5806451612902,5716.064516129032,1560,2106.483870967742,3150,3827,11536.666666666666,2250.9333333333334,1452,8258.733333333334,28900,27065,4036.195652173913,6509.641304347826,20140,26142,12387.741935483871,7230.935483870968,6709.666666666667,9996.433333333332,1988-10-01
1988,Autumn,11,28900,27065,1274.3333333333333,6128.133333333333,6709.666666666667,9996.433333333332,20140,26142,9314.193548387097,3141.6451612903224,1126.5806451612902,5716.064516129032,28900,27065,4036.195652173913,6509.641304347826,20140,26142,12387.741935483871,7230.935483870968,6709.666666666667,9996.433333333332,1988-11-01
1988,Autumn,12,21200,22705,1371.9354838709678,7211.741935483871,3925.1612903225805,7538.4838709677415,10500,18656,11355.666666666666,6619.3,1274.3333333333333,6128.133333333333,28900,27065,4036.195652173913,6509.641304347826,20140,26142,12387.741935483871,7230.935483870968,6709.666666666667,9996.433333333332,1988-12-01
1988,Spring,4,21100,24210,2145.6666666666665,8651.966666666667,3351,7218.966666666666,7950,20734,11348.387096774193,4480.645161290323,2240.6451612903224,8502.064516129032,21100,24210,3247.4725274725274,4304.516483516483,7950,20734,16886.666666666668,11417.433333333332,3486.1290322580644,7218.966666666666,1988-04-01
1988,Spring,5,15800,8992,1781.2903225806451,6351.806451612903,3486.1290322580644,3613.7419354838707,7430,6783,16886.666666666668,11417.433333333332,2145.6666666666665,8651.966666666667,21100,24210,3247.4725274725274,4304.516483516483,7950,20734,16886.666666666668,11417.433333333332,3486.1290322580644,7218.966666666666,1988-05-01
1988,Spring,6,13400,5198,1711,6014.333333333333,2897.3333333333335,2103.866666666667,5490,3368,10973.870967741936,4658.645161290323,1781.2903225806451,6351.806451612903,21100,24210,3247.4725274725274,4304.516483516483,7950,20734,16886.666666666668,11417.433333333332,3486.1290322580644,7218.966666666666,1988-06-01
1988,Summer,7,16800,5706,1356.774193548387,8155.193548387097,1580.6451612903227,2171.9032258064517,3600,4187,10578.333333333334,3082.0666666666666,1711,6014.333333333333,16800,5706,1518.4782608695652,1973.945652173913,3600,4187,14641.935483870968,3731.6451612903224,1719.3548387096773,2171.9032258064517,1988-07-01
1988,Summer,8,15700,4365,1557.4193548387098,8961.387096774193,1719.3548387096773,1687.1612903225807,2700,2250,14641.935483870968,3731.6451612903224,1356.774193548387,8155.193548387097,16800,5706,1518.4782608695652,1973.945652173913,3600,4187,14641.935483870968,3731.6451612903224,1719.3548387096773,2171.9032258064517,1988-08-01
1988,Summer,9,12700,3940,1452,8258.733333333334,1246.6666666666667,2065.733333333333,1900,3827,13287.09677419355,2304.8709677419356,1557.4193548387098,8961.387096774193,16800,5706,1518.4782608695652,1973.945652173913,3600,4187,14641.935483870968,3731.6451612903224,1719.3548387096773,2171.9032258064517,1988-09-01
1988,Winter,1,37200,37194,1482.5806451612902,10419.838709677419,10106.451612903225,15236.838709677419,23600,28485,NA,NA,NA,NA,37200,37194,4797.252747252747,7391.285714285715,23600,28485,25400,19590.709677419356,10106.451612903225,15236.838709677419,1988-01-01
1988,Winter,2,19300,10534,1388.9655172413793,10028.379310344828,2214.4827586206898,3315.1724137931033,5800,6761,25400,19590.709677419356,1482.5806451612902,10419.838709677419,37200,37194,4797.252747252747,7391.285714285715,23600,28485,25400,19590.709677419356,10106.451612903225,15236.838709677419,1988-02-01
1988,Winter,3,15100,9742,2240.6451612903224,8502.064516129032,1904.1935483870968,3358.8709677419356,4460,4850,12187.931034482759,3039.310344827586,1388.9655172413793,10028.379310344828,37200,37194,4797.252747252747,7391.285714285715,23600,28485,25400,19590.709677419356,10106.451612903225,15236.838709677419,1988-03-01
1989,Autumn,10,21100,17686,1400.967741935484,10566.870967741936,4019.3548387096776,7171.709677419355,10400,16370,16463.333333333332,6445.966666666666,1352.6666666666667,10861.733333333334,21100,17686,2638.0434782608695,4870.423913043478,10400,16370,15396.774193548386,5477.8,4019.3548387096776,7171.709677419355,1989-10-01
1989,Autumn,11,17700,13820,1404.3333333333333,10403.9,1890,4592.066666666667,3200,9930,14274.193548387097,4887.451612903225,1400.967741935484,10566.870967741936,21100,17686,2638.0434782608695,4870.423913043478,10400,16370,15396.774193548386,5477.8,4019.3548387096776,7171.709677419355,1989-11-01
1989,Autumn,12,18000,6460,1381.2903225806451,10465.161290322581,1980.6451612903227,2838.516129032258,3400,7727,14830,5477.8,1404.3333333333333,10403.9,21100,17686,2638.0434782608695,4870.423913043478,10400,16370,15396.774193548386,5477.8,4019.3548387096776,7171.709677419355,1989-12-01
1989,Spring,4,43400,34361,1915.3333333333333,10568.4,6967.333333333333,7265.066666666667,25400,28672,43374.1935483871,38928.32258064516,2023.225806451613,10283.90322580645,43400,34361,4842.417582417583,4819.549450549451,25400,28672,21273.333333333332,11686.5,6967.333333333333,7265.066666666667,1989-04-01
1989,Spring,5,18100,10303,1949.3548387096773,6371.8387096774195,4420.645161290323,3376.967741935484,7240,4922,21273.333333333332,11686.5,1915.3333333333333,10568.4,43400,34361,4842.417582417583,4819.549450549451,25400,28672,21273.333333333332,11686.5,6967.333333333333,7265.066666666667,1989-05-01
1989,Spring,6,15700,10671,1583,5432.566666666667,3153.3333333333335,3864.7,6400,5907,13799.354838709678,7378.612903225807,1949.3548387096773,6371.8387096774195,43400,34361,4842.417582417583,4819.549450549451,25400,28672,21273.333333333332,11686.5,6967.333333333333,7265.066666666667,1989-06-01
1989,Summer,7,23400,10017,1283.8709677419354,9709.064516129032,2645.1612903225805,3027.1935483870966,5200,5481,13286.666666666666,6155.733333333334,1583,5432.566666666667,24300,22569,3036.9565217391305,4698.619565217391,8800,19789,18767.74193548387,6445.966666666666,4583.333333333333,9024,1989-07-01
1989,Summer,8,22900,8899,1169.3225806451612,11483.967741935483,1932.258064516129,2184.1935483870966,3200,3704,18767.74193548387,6162.612903225807,1283.8709677419354,9709.064516129032,24300,22569,3036.9565217391305,4698.619565217391,8800,19789,18767.74193548387,6445.966666666666,4583.333333333333,9024,1989-08-01
1989,Summer,9,24300,22569,1352.6666666666667,10861.733333333334,4583.333333333333,9024,8800,19789,18319.354838709678,4468.548387096775,1169.3225806451612,11483.967741935483,24300,22569,3036.9565217391305,4698.619565217391,8800,19789,18767.74193548387,6445.966666666666,4583.333333333333,9024,1989-09-01
1989,Winter,1,18000,10058,1255.1612903225807,10225.354838709678,3239.3548387096776,4795.935483870968,5900,8886,NA,NA,NA,NA,73500,67929,10197,13353.133333333333,37700,45904,43374.1935483871,38928.32258064516,23625.8064516129,28227.064516129034,1989-01-01
1989,Winter,2,14200,12155,1233.9285714285713,8227.964285714286,3032.5,6359.607142857143,15200,22173,12825.161290322581,3603.8064516129034,1255.1612903225807,10225.354838709678,73500,67929,10197,13353.133333333333,37700,45904,43374.1935483871,38928.32258064516,23625.8064516129,28227.064516129034,1989-02-01
1989,Winter,3,73500,67929,2023.225806451613,10283.90322580645,23625.8064516129,28227.064516129034,37700,45904,12057.142857142857,6378.535714285715,1233.9285714285713,8227.964285714286,73500,67929,10197,13353.133333333333,37700,45904,43374.1935483871,38928.32258064516,23625.8064516129,28227.064516129034,1989-03-01
1990,Autumn,10,8690,5362,993.1935483870968,3641.516129032258,985.1612903225806,1835.7096774193549,1890,3037,10029.333333333334,2450.1666666666665,875.8666666666667,6061.666666666667,12400,12656,1237.9347826086957,3712.9891304347825,4460,9183,10818.387096774193,6383.451612903225,1462.258064516129,5426.870967741936,1990-10-01
1990,Autumn,11,9170,10240,1115.3333333333333,3919.9,1267.3333333333333,3881.8333333333335,3260,7386,7620.322580645161,3405.0967741935483,993.1935483870968,3641.516129032258,12400,12656,1237.9347826086957,3712.9891304347825,4460,9183,10818.387096774193,6383.451612903225,1462.258064516129,5426.870967741936,1990-11-01
1990,Autumn,12,12400,12656,918.4193548387096,5246.580645161291,1462.258064516129,5426.870967741936,4460,9183,7722.666666666667,4494.933333333333,1115.3333333333333,3919.9,12400,12656,1237.9347826086957,3712.9891304347825,4460,9183,10818.387096774193,6383.451612903225,1462.258064516129,5426.870967741936,1990-12-01
1990,Spring,4,18200,9573,1309.3333333333333,9784.866666666667,3183,3749.9,7290,7565,12867.741935483871,3813.1290322580644,1760.3225806451612,10651.354838709678,20600,27757,3585.3846153846152,5069.736263736264,12740,24794,15271.333333333334,7700.1612903225805,3994.3333333333335,6362.387096774193,1990-04-01
1990,Spring,5,20500,27757,1279.3548387096773,3528.2903225806454,3579.032258064516,6362.387096774193,8500,20983,15271.333333333334,5922.766666666666,1309.3333333333333,9784.866666666667,20600,27757,3585.3846153846152,5069.736263736264,12740,24794,15271.333333333334,7700.1612903225805,3994.3333333333335,6362.387096774193,1990-05-01
1990,Spring,6,20600,23502,1116.4333333333334,3644.133333333333,3994.3333333333335,5053.833333333333,12740,24794,10402.258064516129,7700.1612903225805,1279.3548387096773,3528.2903225806454,20600,27757,3585.3846153846152,5069.736263736264,12740,24794,15271.333333333334,7700.1612903225805,3994.3333333333335,6362.387096774193,1990-06-01
1990,Summer,7,15200,5381,1009,6394.258064516129,1678.3870967741937,2125.6451612903224,3730,3385,10518.666666666666,4846.433333333333,1116.4333333333334,3644.133333333333,16000,6675,1436.6304347826087,1905.641304347826,3730,3791,13838.709677419354,4460.870967741936,1678.3870967741937,2125.6451612903224,1990-07-01
1990,Summer,8,16000,6675,1032.8387096774193,6827.354838709677,1329.032258064516,1800.0967741935483,2100,3117,13506.451612903225,3965.8387096774195,1009,6394.258064516129,16000,6675,1436.6304347826087,1905.641304347826,3730,3791,13838.709677419354,4460.870967741936,1678.3870967741937,2125.6451612903224,1990-08-01
1990,Summer,9,12300,4421,875.8666666666667,6061.666666666667,1298,1787.3666666666666,2300,3791,13838.709677419354,4460.870967741936,1032.8387096774193,6827.354838709677,16000,6675,1436.6304347826087,1905.641304347826,3730,3791,13838.709677419354,4460.870967741936,1678.3870967741937,2125.6451612903224,1990-09-01
1990,Winter,1,36900,31820,1241.9354838709678,10647.612903225807,9038.709677419354,11405.870967741936,20200,25615,NA,NA,NA,NA,36900,31820,5438.888888888889,8310.6,20200,25615,18909.677419354837,9885.741935483871,9038.709677419354,11405.870967741936,1990-01-01
1990,Winter,2,19100,19492,1365.357142857143,10580.535714285714,4203.571428571428,9378.714285714286,8500,18428,18909.677419354837,9885.741935483871,1241.9354838709678,10647.612903225807,36900,31820,5438.888888888889,8310.6,20200,25615,18909.677419354837,9885.741935483871,9038.709677419354,11405.870967741936,1990-02-01
1990,Winter,3,17600,12199,1760.3225806451612,10651.354838709678,2954.8387096774195,4250.580645161291,6000,10517,13803.57142857143,6787.571428571428,1365.357142857143,10580.535714285714,36900,31820,5438.888888888889,8310.6,20200,25615,18909.677419354837,9885.741935483871,9038.709677419354,11405.870967741936,1990-03-01
1991,Autumn,10,11800,11047,788.483870967742,5381.935483870968,1988.0645161290322,4362.419354838709,3370,9977,9948,3760.9333333333334,574.0666666666667,4358.133333333333,12700,18853,1710.3260869565217,4859.336956521739,5300,17300,9398.064516129032,7622.5161290322585,1988.0645161290322,6536.129032258064,1991-10-01
1991,Autumn,11,8510,6858,1084,3197.1,1362,3640.133333333333,2610,5762,9398.064516129032,3909.0967741935483,788.483870967742,5381.935483870968,12700,18853,1710.3260869565217,4859.336956521739,5300,17300,9398.064516129032,7622.5161290322585,1988.0645161290322,6536.129032258064,1991-11-01
1991,Autumn,12,12700,18853,894.7741935483871,3196.516129032258,1769.6774193548388,6536.129032258064,5300,17300,6958.333333333333,3909.3333333333335,1084,3197.1,12700,18853,1710.3260869565217,4859.336956521739,5300,17300,9398.064516129032,7622.5161290322585,1988.0645161290322,6536.129032258064,1991-12-01
1991,Spring,4,24700,15606,1168.1666666666667,7584.533333333334,3846.3333333333335,5901.5,17900,25849,25754.83870967742,24579.387096774193,1778.9032258064517,9809.774193548386,24700,15606,2553.6263736263736,3909.3736263736264,17900,25849,10879,4002.233333333333,3846.3333333333335,5901.5,1991-04-01
1991,Spring,5,9380,7418,1048.8709677419354,2820.548387096774,1913.8709677419354,2852.548387096774,4080,6330,10879,3701.4,1168.1666666666667,7584.533333333334,24700,15606,2553.6263736263736,3909.3736263736264,17900,25849,10879,4002.233333333333,3846.3333333333335,5901.5,1991-05-01
1991,Spring,6,10700,6633,568.2,2091.5,1922,3009.3,3130,4297,7331.935483870968,3862.032258064516,1048.8709677419354,2820.548387096774,24700,15606,2553.6263736263736,3909.3736263736264,17900,25849,10879,4002.233333333333,3846.3333333333335,5901.5,1991-06-01
1991,Summer,7,10900,5432,594.0322580645161,2734.483870967742,1549.6774193548388,2289.3548387096776,2210,4126,8929.666666666666,4002.233333333333,568.2,2091.5,10900,5941,1196.7391304347825,2351.195652173913,2280,4400,9948,3760.9333333333334,1549.6774193548388,2536.9333333333334,1991-07-01
1991,Summer,8,10400,5476,537.3870967741935,3955.7741935483873,922.9032258064516,2233.2903225806454,1600,3860,9514.193548387097,3318.483870967742,594.0322580645161,2734.483870967742,10900,5941,1196.7391304347825,2351.195652173913,2280,4400,9948,3760.9333333333334,1549.6774193548388,2536.9333333333334,1991-08-01
1991,Summer,9,10800,5941,574.0666666666667,4358.133333333333,1115,2536.9333333333334,2280,4400,9514.838709677419,2557.6451612903224,537.3870967741935,3955.7741935483873,10900,5941,1196.7391304347825,2351.195652173913,2280,4400,9948,3760.9333333333334,1549.6774193548388,2536.9333333333334,1991-09-01
1991,Winter,1,10600,6286,816.2903225806451,4952.1612903225805,1052.9032258064517,2268.7096774193546,2720,5346,NA,NA,NA,NA,46900,58341,8300.222222222223,14167.611111111111,31040,47184,25754.83870967742,24579.387096774193,20210.967741935485,28871.1935483871,1991-01-01
1991,Winter,2,12900,24622,757.8571428571429,4579.928571428572,3137.1428571428573,11062.42857142857,9470,22940,8983.870967741936,3972.935483870968,816.2903225806451,4952.1612903225805,46900,58341,8300.222222222223,14167.611111111111,31040,47184,25754.83870967742,24579.387096774193,20210.967741935485,28871.1935483871,1991-02-01
1991,Winter,3,46900,58341,1778.9032258064517,9809.774193548386,20210.967741935485,28871.1935483871,31040,47184,8133.214285714285,7361.464285714285,757.8571428571429,4579.928571428572,46900,58341,8300.222222222223,14167.611111111111,31040,47184,25754.83870967742,24579.387096774193,20210.967741935485,28871.1935483871,1991-03-01
1992,Autumn,10,9260,12412,848.6774193548387,1928.225806451613,1718.0645161290322,3081.2258064516127,3830,10479,9815,3366.0666666666666,634.6,4602.1,31500,38584,4667.173913043478,7813.510869565217,26740,32051,12440.322580645161,11602.741935483871,11088.064516129032,16766.612903225807,1992-10-01
1992,Autumn,11,8970,11503,955.6666666666666,2476.5666666666666,1079.6666666666667,3452,2850,10678,6645.1612903225805,4350.4838709677415,848.6774193548387,1928.225806451613,31500,38584,4667.173913043478,7813.510869565217,26740,32051,12440.322580645161,11602.741935483871,11088.064516129032,16766.612903225807,1992-11-01
1992,Autumn,12,31500,38584,981.516129032258,4095.4193548387098,11088.064516129032,16766.612903225807,26740,32051,6380,4125.833333333333,955.6666666666666,2476.5666666666666,31500,38584,4667.173913043478,7813.510869565217,26740,32051,12440.322580645161,11602.741935483871,11088.064516129032,16766.612903225807,1992-12-01
1992,Spring,4,12100,10733,1418.3333333333333,3164.6666666666665,2541,3477.4333333333334,4950,5906,20335.483870967742,13282.677419354839,1469.6774193548388,10481.161290322581,12100,10733,1718.6813186813188,2242.3296703296705,4950,5906,9448.333333333334,6258.433333333333,2541,3477.4333333333334,1992-04-01
1992,Spring,5,8760,4694,891.5483870967741,1920.967741935484,1069.032258064516,1478.3870967741937,1920,2260,9448.333333333334,6258.433333333333,1418.3333333333333,3164.6666666666665,12100,10733,1718.6813186813188,2242.3296703296705,4950,5906,9448.333333333334,6258.433333333333,2541,3477.4333333333334,1992-05-01
1992,Spring,6,10700,6454,480.56666666666666,2144.766666666667,1567.6666666666667,1796.6333333333334,3280,4419,6413.870967741936,3254.5806451612902,891.5483870967741,1920.967741935484,12100,10733,1718.6813186813188,2242.3296703296705,4950,5906,9448.333333333334,6258.433333333333,2541,3477.4333333333334,1992-06-01
1992,Summer,7,9380,4529,446.7096774193548,1665.6451612903227,1266.4516129032259,1512.1612903225807,1870,2311,8510,3426,480.56666666666666,2144.766666666667,11000,5201,1156.304347826087,1745.9673913043478,1970,3120,9815,3366.0666666666666,1266.4516129032259,2186.1,1992-07-01
1992,Summer,8,10200,3991,482.8709677419355,2813.2580645161293,1146.4516129032259,1553.8387096774193,1970,2487,8308.709677419354,2982.7419354838707,446.7096774193548,1665.6451612903227,11000,5201,1156.304347826087,1745.9673913043478,1970,3120,9815,3366.0666666666666,1266.4516129032259,2186.1,1992-08-01
1992,Summer,9,11000,5201,634.6,4602.1,1052.6666666666667,2186.1,1540,3120,8717.741935483871,2824.451612903226,482.8709677419355,2813.2580645161293,11000,5201,1156.304347826087,1745.9673913043478,1970,3120,9815,3366.0666666666666,1266.4516129032259,2186.1,1992-09-01
1992,Winter,1,17400,18725,959.258064516129,6432.032258064516,3517.0967741935483,7419.1612903225805,8340,17172,NA,NA,NA,NA,47000,61442,9474.395604395604,14166.307692307691,38990,51803,26061.379310344826,28758.827586206895,14349.655172413793,20463.827586206895,1992-01-01
1992,Winter,2,47000,61442,2090.7586206896553,6123.379310344828,14349.655172413793,20463.827586206895,38990,51803,10440.967741935483,6413.387096774193,959.258064516129,6432.032258064516,47000,61442,9474.395604395604,14166.307692307691,38990,51803,26061.379310344826,28758.827586206895,14349.655172413793,20463.827586206895,1992-02-01
1992,Winter,3,32900,28844,1469.6774193548388,10481.161290322581,10870.967741935483,15022.225806451614,17500,23192,26061.379310344826,28758.827586206895,2090.7586206896553,6123.379310344828,47000,61442,9474.395604395604,14166.307692307691,38990,51803,26061.379310344826,28758.827586206895,14349.655172413793,20463.827586206895,1992-03-01
1993,Autumn,10,16900,11751,3040.6451612903224,10967.870967741936,2174.1935483870966,4782.645161290323,5500,9443,15826.666666666666,5305.833333333333,2771,11089.266666666666,27900,25013,2758.695652173913,6347.282608695652,10600,17990,20341.935483870966,12360.838709677419,5093.548387096775,8144.548387096775,1993-10-01
1993,Autumn,11,14500,16110,1759,7024.3,950,6106.9,2700,12701,13819.354838709678,5117.8387096774195,3040.6451612903224,10967.870967741936,27900,25013,2758.695652173913,6347.282608695652,10600,17990,20341.935483870966,12360.838709677419,5093.548387096775,8144.548387096775,1993-11-01
1993,Autumn,12,27900,25013,1628.0645161290322,10576.41935483871,5093.548387096775,8144.548387096775,10600,17990,12093.333333333334,7380.6,1759,7024.3,27900,25013,2758.695652173913,6347.282608695652,10600,17990,20341.935483870966,12360.838709677419,5093.548387096775,8144.548387096775,1993-12-01
1993,Spring,4,74200,99659,3420.6666666666665,5757.366666666667,10933.333333333334,15547.933333333332,21200,52431,49338.709677419356,63968.6129032258,2702.2580645161293,6036.774193548387,74200,99659,8621.978021978022,11334.604395604396,21200,52431,43213.333333333336,44295.933333333334,10933.333333333334,15547.933333333332,1993-04-01
1993,Spring,5,32800,33754,3610,3496.6774193548385,5967.741935483871,7892.677419354839,14600,17790,43213.333333333336,44295.933333333334,3420.6666666666665,5757.366666666667,74200,99659,8621.978021978022,11334.604395604396,21200,52431,43213.333333333336,44295.933333333334,10933.333333333334,15547.933333333332,1993-05-01
1993,Spring,6,48800,48626,2341,4349.166666666667,9053.333333333334,10677.933333333332,20600,21405,24954.83870967742,25188.1935483871,3610,3496.6774193548385,74200,99659,8621.978021978022,11334.604395604396,21200,52431,43213.333333333336,44295.933333333334,10933.333333333334,15547.933333333332,1993-06-01
1993,Summer,7,22600,13423,1509.6774193548388,8871.161290322581,2596.7741935483873,3041.3870967741937,5400,7194,30473.333333333332,27078.2,2341,4349.166666666667,25500,13423,2047.8260869565217,2426.4347826086955,5400,7194,21080.645161290322,9449.677419354839,2596.7741935483873,3041.3870967741937,1993-07-01
1993,Summer,8,25500,13030,1998.3870967741937,10957.612903225807,2000,2078.1612903225805,3500,2949,19861.290322580644,9449.677419354839,1509.6774193548388,8871.161290322581,25500,13423,2047.8260869565217,2426.4347826086955,5400,7194,21080.645161290322,9449.677419354839,2596.7741935483873,3041.3870967741937,1993-08-01
1993,Summer,9,19200,8536,2771,11089.266666666666,1530,2150.866666666667,2900,3741,21080.645161290322,9421.90322580645,1998.3870967741937,10957.612903225807,25500,13423,2047.8260869565217,2426.4347826086955,5400,7194,21080.645161290322,9449.677419354839,2596.7741935483873,3041.3870967741937,1993-09-01
1993,Winter,1,80000,131316,4120,11670.677419354839,21932.25806451613,40443.032258064515,36900,89693,NA,NA,NA,NA,82300,150488,19562.222222222223,38321.74444444444,46700,89693,49338.709677419356,63968.6129032258,21932.25806451613,40443.032258064515,1993-01-01
1993,Winter,2,75400,108035,3035.3571428571427,9331.42857142857,19903.571428571428,33966.71428571428,34100,67376,48261.290322580644,57885.87096774193,4120,11670.677419354839,82300,150488,19562.222222222223,38321.74444444444,46700,89693,49338.709677419356,63968.6129032258,21932.25806451613,40443.032258064515,1993-02-01
1993,Winter,3,82300,150488,2702.2580645161293,6036.774193548387,16883.870967741936,40134.032258064515,46700,78738,48596.42857142857,55021.642857142855,3035.3571428571427,9331.42857142857,82300,150488,19562.222222222223,38321.74444444444,46700,89693,49338.709677419356,63968.6129032258,21932.25806451613,40443.032258064515,1993-03-01
1994,Autumn,10,10900,7905,1369.5483870967741,5485.4838709677415,1297.741935483871,3298,2450,5831,14413.333333333334,5505.933333333333,869.0333333333333,7499.066666666667,34600,34696,4397.717391304348,7034.565217391304,26250,32541,16371.290322580646,9629.483870967742,9477.09677419355,11857.516129032258,1994-10-01
1994,Autumn,11,12000,10658,1287.6666666666667,6228.266666666666,2352.3333333333335,5911.966666666666,7050,14684,8255.161290322581,3217.1935483870966,1369.5483870967741,5485.4838709677415,34600,34696,4397.717391304348,7034.565217391304,26250,32541,16371.290322580646,9629.483870967742,9477.09677419355,11857.516129032258,1994-11-01
1994,Autumn,12,34600,34696,1294.8387096774193,7589.8387096774195,9477.09677419355,11857.516129032258,26250,32541,9488.666666666666,5356.166666666667,1287.6666666666667,6228.266666666666,34600,34696,4397.717391304348,7034.565217391304,26250,32541,16371.290322580646,9629.483870967742,9477.09677419355,11857.516129032258,1994-12-01
1994,Spring,4,9900,14988,1862.6666666666667,2097.866666666667,1380,4216.866666666667,2500,8943,13460.645161290322,10595.09677419355,2205.8064516129034,4360.903225806452,11400,14988,1592.967032967033,3116.8571428571427,3820,8943,8847.741935483871,8149.666666666667,2264.516129032258,4216.866666666667,1994-04-01
1994,Spring,5,11400,13530,1972.5806451612902,2043.0645161290322,2264.516129032258,3902.8709677419356,3820,6853,8435,8149.666666666667,1862.6666666666667,2097.866666666667,11400,14988,1592.967032967033,3116.8571428571427,3820,8943,8847.741935483871,8149.666666666667,2264.516129032258,4216.866666666667,1994-05-01
1994,Spring,6,9620,4556,1108.6666666666667,2120.3,1112,1204.6333333333334,1590,1775,8847.741935483871,7941.225806451613,1972.5806451612902,2043.0645161290322,11400,14988,1592.967032967033,3116.8571428571427,3820,8943,8847.741935483871,8149.666666666667,2264.516129032258,4216.866666666667,1994-06-01
1994,Summer,7,15000,6991,1135.3870967741937,4517.258064516129,2020.967741935484,1973.1290322580646,5240,3752,8091,3781.5,1108.6666666666667,2120.3,16900,10395,1626.6304347826087,2409.3152173913045,5240,7064,14413.333333333334,5505.933333333333,2020.967741935484,3325.5333333333333,1994-07-01
1994,Summer,8,15800,5866,867.1612903225806,6253.8387096774195,1387.0967741935483,1958.8387096774193,2900,3434,11863.870967741936,4494.645161290323,1135.3870967741937,4517.258064516129,16900,10395,1626.6304347826087,2409.3152173913045,5240,7064,14413.333333333334,5505.933333333333,2020.967741935484,3325.5333333333333,1994-08-01
1994,Summer,9,16900,10395,869.0333333333333,7499.066666666667,1466.6666666666667,3325.5333333333333,2750,7064,12145.161290322581,3334.6451612903224,867.1612903225806,6253.8387096774195,16900,10395,1626.6304347826087,2409.3152173913045,5240,7064,14413.333333333334,5505.933333333333,2020.967741935484,3325.5333333333333,1994-09-01
1994,Winter,1,24000,24392,1772.9032258064517,5910.935483870968,4287.096774193548,6165.096774193548,12200,16079,NA,NA,NA,NA,29900,36774,5269.444444444444,7831.122222222222,18000,27392,20196.428571428572,20557.035714285714,10135.714285714286,16016.82142857143,1994-01-01
1994,Winter,2,29900,36774,1987.142857142857,5918.892857142857,10135.714285714286,16016.82142857143,18000,27392,14190.322580645161,10787.161290322581,1772.9032258064517,5910.935483870968,29900,36774,5269.444444444444,7831.122222222222,18000,27392,20196.428571428572,20557.035714285714,10135.714285714286,16016.82142857143,1994-02-01
1994,Winter,3,18400,14909,2205.8064516129034,4360.903225806452,1856.4516129032259,2103.6129032258063,3100,3324,20196.428571428572,20557.035714285714,1987.142857142857,5918.892857142857,29900,36774,5269.444444444444,7831.122222222222,18000,27392,20196.428571428572,20557.035714285714,10135.714285714286,16016.82142857143,1994-03-01
1995,Autumn,10,23600,22079,5691.935483870968,7445.774193548387,2729.032258064516,4209.290322580645,8500,9039,23270,19629.4,4734.333333333333,7503.733333333334,45600,71595,5123.913043478261,9768.66304347826,29800,62445,24570.967741935485,27709.032258064515,11667.741935483871,22444.064516129034,1995-10-01
